match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,first_5_won
2489875952,14,47,48,94,42,21,93,90,64,44,true
2489875763,49,21,102,5,112,2,64,53,18,8,true
2489875628,104,93,19,1,9,42,14,98,64,74,false
2489875589,70,110,60,34,80,79,64,37,12,100,true
2489875538,7,90,9,1,28,17,64,12,42,48,true
2489875360,51,64,5,71,54,8,74,35,6,76,true
2489875295,64,104,81,28,26,48,45,1,71,74,true
2489875047,98,21,86,63,57,64,34,5,48,18,true
2489874699,58,66,18,79,73,49,37,34,43,64,false
2489874553,2,63,89,101,60,64,4,34,72,81,true
2489874347,104,22,109,50,94,69,64,8,74,73,false
2489873855,16,73,35,6,62,44,53,8,101,64,false
2489873367,64,93,9,71,74,11,7,36,102,8,true
2489873313,54,8,18,43,19,69,64,109,36,2,false
2489873285,44,55,2,27,21,73,71,31,54,64,false
2489872531,32,9,95,18,28,35,54,57,63,64,false
2489872396,64,86,59,85,67,113,100,71,54,34,true
2489872298,2,97,64,22,1,30,25,71,54,48,false
2489872214,39,72,100,18,64,8,9,78,17,14,false
2489871849,44,2,84,74,54,64,8,60,110,23,false
2489871680,85,61,72,43,34,50,92,22,57,64,true
2489871523,48,21,26,60,68,35,73,62,64,8,true
2489871489,98,34,104,32,5,19,64,93,96,53,true
2489871151,57,44,17,67,25,98,22,1,64,56,true
2489871091,59,64,32,49,68,93,112,25,34,36,true
2489870587,44,64,14,74,22,1,6,87,18,109,true
2489870474,64,35,19,23,7,44,71,4,73,21,false
2489870044,17,47,52,5,57,25,37,68,64,97,false
2489869906,30,62,64,4,32,54,83,65,3,75,false
2489869739,66,7,46,21,67,1,74,64,44,107,false
2489869511,75,22,16,94,11,18,64,2,39,41,false
2489869502,56,18,46,5,84,75,81,64,93,11,true
2489869466,44,32,62,64,39,28,87,95,9,22,false
2489869303,17,64,83,105,14,18,82,63,112,54,false
2489868813,5,8,74,50,23,21,9,64,44,104,true
2489868771,54,64,6,93,43,18,47,50,41,102,false
2489868640,20,42,37,43,61,64,1,63,36,54,false
2489868637,15,72,59,104,64,16,44,63,33,11,false
2489868611,104,11,62,98,29,22,19,105,41,64,false
2489868567,98,64,68,74,41,34,101,67,5,36,false
2489868537,26,15,36,18,14,86,74,93,44,64,true
2489868483,54,27,67,13,1,44,22,53,2,64,false
2489868342,21,104,71,54,64,46,74,2,5,44,true
2489868065,84,73,36,47,75,74,44,98,56,64,true
2489868037,7,67,93,64,72,4,63,86,78,74,true
2489867679,25,50,64,18,8,30,83,21,2,44,false
2489867454,27,41,2,54,95,64,56,99,104,101,false
2489867429,104,100,57,15,64,14,43,44,47,35,true
2489867353,44,104,7,11,97,34,94,54,70,64,true
2489867255,6,60,29,64,26,32,7,86,14,39,true
2489867153,54,104,35,64,4,8,6,112,105,44,true
2489867116,8,44,7,63,1,94,67,84,64,74,true
2489866988,96,94,36,16,65,97,88,93,101,64,true
2489866930,21,2,64,36,95,53,20,6,49,14,true
2489866648,104,64,23,44,57,14,74,37,98,63,false
2489866589,18,8,43,64,32,2,94,48,21,75,true
2489866329,14,104,64,1,19,2,12,59,18,8,false
2489866183,64,43,111,21,95,10,32,20,17,42,true
2489866149,28,21,54,26,44,97,93,84,76,64,true
2489866013,86,59,94,8,44,12,64,18,4,2,true
2489865808,94,70,64,32,4,8,35,26,28,14,true
2489865613,64,2,8,14,11,35,88,67,104,73,true
2489865559,50,2,46,75,28,64,93,41,87,4,true
2489865215,5,6,76,9,64,11,46,86,54,14,false
2489865162,109,26,93,39,32,98,74,64,1,104,true
2489865088,7,21,64,28,6,32,5,8,97,58,true
2489864728,64,57,47,93,37,2,36,14,6,17,true
2489864722,22,50,64,8,1,18,87,60,44,11,false
2489864577,44,87,51,92,74,2,64,111,8,11,false
2489864486,104,28,74,71,100,32,21,64,35,44,true
2489864385,26,56,18,82,98,35,8,1,64,45,true
2489864376,17,8,109,7,64,18,16,88,4,98,false
2489864306,74,64,10,63,7,32,93,14,35,2,false
2489864126,50,13,99,94,9,104,18,28,98,64,false
2489864061,64,12,103,111,49,25,11,93,35,112,false
2489863403,74,68,44,38,14,17,28,98,101,64,true
2489863367,93,21,64,104,95,70,37,47,35,75,true
2489863313,54,21,48,64,1,85,86,95,11,44,false
2489863144,21,64,63,41,13,50,85,44,11,104,false
2489863029,71,93,44,74,64,98,32,14,46,2,false
2489862945,10,64,93,60,75,18,36,3,63,26,true
2489862887,64,22,6,35,62,12,93,66,25,67,false
2489862846,102,64,67,22,23,21,84,44,20,34,true
2489862839,64,101,44,97,41,1,54,85,57,74,false
2489862778,64,54,71,44,74,18,82,95,22,14,true
2489862722,64,81,66,5,6,106,84,2,22,104,true
2489862457,73,32,54,30,41,110,64,6,35,46,true
2489862418,97,94,7,64,1,8,19,2,104,14,true
2489862412,44,9,36,64,18,54,57,41,21,2,true
2489862390,112,73,28,106,14,64,6,60,74,18,true
2489862342,42,13,58,23,74,77,14,64,104,19,false
2489862240,30,28,84,49,4,95,64,8,78,65,false
2489862107,71,64,25,1,59,43,104,39,56,8,false
2489862016,51,64,75,109,10,59,39,27,8,56,false
2489861717,8,19,82,62,98,7,48,64,6,22,true
2489861366,9,62,88,25,35,47,73,74,64,10,false
2489861347,104,73,8,64,60,46,74,77,95,44,true
2489861333,18,1,58,22,95,88,71,64,41,54,false
2489860987,94,74,64,93,9,40,16,1,49,19,false
2489860868,7,4,88,34,28,8,32,64,98,42,false
2489860817,32,55,74,14,64,106,54,95,43,53,true
2489860693,29,8,64,96,34,60,13,55,35,104,false
2489860680,6,64,44,57,109,51,54,53,19,103,false
2489860675,73,96,64,14,18,44,34,23,54,5,false
2489860629,14,74,54,63,64,4,102,56,29,34,false
2489860599,21,42,74,54,5,49,36,18,64,23,true
2489860393,64,1,45,99,69,56,61,53,60,22,true
2489860215,12,86,60,50,53,104,1,74,64,97,false
2489860211,9,64,44,73,104,2,74,18,11,3,true
2489860034,21,93,17,104,31,58,88,64,40,67,false
2489859828,70,64,9,47,74,55,104,53,8,106,true
2489859756,63,1,86,96,46,8,64,43,93,60,false
2489859651,81,28,37,64,16,95,58,42,41,44,false
2489859211,28,4,64,30,15,8,70,57,16,32,false
2489859196,54,106,64,71,41,46,5,10,98,34,false
2489859159,64,54,56,42,13,104,40,11,86,18,true
2489859115,64,8,11,7,28,104,74,109,36,26,false
2489858936,17,37,70,88,64,73,74,21,56,46,true
2489858892,64,26,9,94,6,60,97,44,57,2,false
2489858638,43,64,17,63,8,19,29,25,93,44,true
2489858605,49,44,50,11,98,2,64,9,57,104,true
2489858584,64,14,32,11,73,25,54,71,9,28,true
2489858023,74,43,34,27,63,1,64,54,42,100,false
2489857996,44,67,18,11,5,48,95,74,7,64,false
2489857938,109,94,35,104,20,64,17,67,14,5,false
2489857896,27,86,10,21,34,9,64,36,61,63,false
2489857865,8,45,1,104,21,71,64,54,74,20,false
2489964064,113,30,68,102,15,56,13,1,8,111,false
2489960738,77,8,53,67,56,55,68,42,97,95,true
2489952027,5,18,26,74,8,39,91,29,69,49,true
2489939427,56,12,8,77,98,81,91,65,59,87,true
2489936014,1,88,8,44,53,2,70,30,99,19,false
2489933934,81,103,48,94,10,35,2,44,43,8,false
2489933202,90,39,8,26,21,20,6,32,58,44,false
2489932606,8,6,92,93,73,105,102,15,68,62,true
2489967164,4,53,65,96,43,81,39,76,55,41,true
2489966750,82,86,107,33,4,65,68,105,74,50,true
2489958143,7,39,109,53,49,62,59,4,40,76,true
2489954298,90,68,16,66,106,110,11,111,91,4,true
2489947903,14,53,73,27,98,18,4,71,44,1,true
2489944968,7,26,27,63,8,58,67,104,61,4,true
2489943576,47,31,22,4,42,74,1,20,18,6,true
2489940515,44,109,96,18,43,8,98,23,72,4,true
2489940259,75,37,30,59,97,73,4,87,89,79,true
2489939966,75,93,104,53,4,109,84,74,70,44,false
2489939962,64,5,4,50,96,42,89,36,31,32,true
2489939421,99,44,93,70,11,67,4,81,35,52,true
2489939230,12,30,21,4,94,54,102,26,32,74,true
2489937182,48,95,44,16,60,32,102,4,6,15,true
2489937078,21,18,86,85,4,43,51,14,44,57,true
2489936408,4,48,53,14,102,98,44,9,62,8,true
2489936319,36,14,75,67,4,62,74,11,54,93,true
2489935572,81,22,70,14,44,27,35,4,40,19,false
2489935508,7,106,9,98,93,64,8,88,2,4,false
2489935276,41,14,35,104,106,44,74,4,26,15,false
2489934997,11,54,4,1,28,8,26,17,104,32,false
2489934515,9,106,50,70,87,47,79,62,4,29,true
2489934462,30,26,21,48,4,71,64,98,93,70,false
2489933837,2,50,28,4,95,26,32,1,41,99,true
2489933425,51,49,36,4,48,63,47,44,29,98,true
2489933172,63,50,95,33,42,73,58,8,4,10,true
2489932855,20,1,14,86,19,104,98,73,5,4,false
2489932644,28,59,50,4,102,113,53,16,44,110,true
2489932084,50,4,96,93,44,32,5,49,34,72,false
2489931804,21,104,6,28,18,56,35,4,53,49,false
2489931774,9,104,8,73,17,4,62,74,1,44,true
2489931748,25,4,75,93,29,10,62,3,109,14,false
2489931575,59,70,32,104,4,1,106,75,56,67,true
2489930848,35,11,96,4,9,34,93,94,21,5,true
2489930318,74,28,69,5,4,26,67,9,1,59,true
2489930010,25,35,93,96,104,54,27,4,28,71,false
2489929624,91,49,4,100,99,9,36,95,41,56,false
2489929431,68,8,14,92,81,96,4,13,21,93,true
2489929369,18,67,74,43,54,21,44,47,4,55,false
2489929291,73,18,54,98,25,4,93,12,5,36,false
2489929259,93,4,9,67,27,38,31,21,1,26,true
2489929074,9,44,2,14,43,49,62,59,74,4,true
2489928679,32,98,8,1,74,4,87,33,72,44,false
2489928392,21,59,54,9,4,93,99,46,30,104,true
2489928195,4,16,107,56,46,14,98,94,26,35,false
2489928083,4,14,21,60,25,41,35,44,59,70,true
2489927710,32,75,2,18,17,14,82,4,40,112,true
2489927320,39,21,19,104,36,64,103,14,70,4,false
2489927244,74,57,14,40,58,4,39,20,83,19,true
2489926904,63,32,14,1,62,82,70,42,93,4,false
2489926773,105,44,41,57,9,4,42,35,6,11,true
2489926646,43,44,106,8,93,32,88,7,74,4,true
2489926222,44,100,20,18,5,27,46,1,4,56,true
2489926214,29,113,97,14,91,6,21,13,4,57,false
2489926089,91,6,42,48,95,32,44,4,26,19,false
2489926079,49,63,11,42,20,4,47,70,36,14,true
2489926057,64,8,36,63,93,9,14,21,4,42,false
2489925935,98,81,26,89,44,5,13,4,30,59,false
2489925762,42,21,4,86,75,104,74,95,7,56,false
2489925543,40,14,22,1,53,32,4,43,74,6,false
2489925157,7,84,106,4,18,34,1,42,20,30,true
2489925156,97,15,99,75,93,2,34,4,6,44,false
2489925095,105,25,102,89,63,53,1,4,77,73,false
2489924767,32,42,19,44,39,56,4,26,95,74,false
2489924512,70,55,2,11,74,54,4,85,7,64,false
2489924324,74,93,25,41,4,102,56,47,43,3,true
2489923985,56,4,28,43,44,59,32,104,2,60,true
2489923644,50,85,112,4,93,19,72,28,31,14,true
2489923640,25,35,95,71,14,85,32,4,41,8,true
2489923581,8,93,95,105,48,104,71,4,74,11,true
2489923291,27,4,44,50,54,28,52,68,8,6,true
2489923049,85,1,4,18,36,59,6,104,109,8,false
2489922935,5,18,4,33,48,44,17,22,26,93,true
2489922881,95,33,104,44,17,56,99,2,4,59,true
2489922632,100,6,8,102,17,44,4,104,30,25,false
2489922464,99,60,21,57,16,109,82,8,77,4,true
2489922275,73,9,63,94,28,41,4,44,93,30,true
2489922248,5,13,48,99,71,27,4,60,41,37,true
2489922069,70,4,50,13,19,23,104,21,14,2,true
2489922067,4,26,57,19,83,9,97,46,6,1,true
2489921899,83,4,12,23,29,111,39,94,20,14,true
2489921732,67,2,84,4,5,104,102,63,16,83,true
2489921527,12,19,4,75,60,102,8,26,62,15,false
2489921418,98,63,96,22,104,44,26,4,42,32,true
2489921405,87,59,13,4,6,104,94,84,32,43,false
2489921213,90,44,60,32,48,84,59,4,106,12,true
2489921124,56,15,102,23,4,32,35,22,21,48,true
2489920961,18,82,102,50,59,4,60,48,22,98,true
2489920938,4,6,21,9,54,34,1,61,32,59,true
2489920834,96,99,53,44,5,84,74,4,30,1,true
2489920796,102,10,93,30,17,4,26,28,73,18,true
2489920707,100,70,97,77,63,29,18,9,4,73,false
2489920644,17,4,84,19,94,32,8,86,3,70,false
2489920618,4,74,9,67,14,99,27,95,2,106,false
2489920551,54,62,44,98,74,4,93,87,11,9,true
2489920511,6,5,68,104,4,56,60,9,98,50,false
2489920387,1,54,93,74,100,70,14,5,4,35,false
2489920347,4,59,95,5,74,34,18,30,1,21,true
2489919745,14,59,44,98,21,4,104,6,54,32,true
2489919629,49,98,18,8,4,14,85,2,44,12,true
2489919289,99,18,27,78,4,9,8,29,26,44,false
2489919138,7,8,16,35,85,95,41,44,4,104,true
2489919055,4,106,36,44,5,56,101,71,54,62,true
2489918855,12,60,86,49,18,59,81,4,8,98,false
2489918801,1,79,54,93,88,50,74,44,4,98,false
2489918733,74,4,6,95,102,81,44,8,35,75,true
2489918596,40,57,47,70,8,4,25,15,7,5,true
2489918574,18,63,14,48,64,21,107,104,74,4,true
2489918293,4,17,110,41,12,9,22,36,18,14,false
2489918254,13,74,44,67,91,27,63,49,4,42,false
2489918095,41,38,48,76,35,85,4,8,94,14,true
2489917932,32,4,67,12,98,19,22,73,93,105,false
2489917917,54,4,53,62,98,89,16,3,8,101,true
2489917825,71,35,49,44,74,47,7,11,70,4,true
2489917773,101,57,44,36,39,74,4,2,5,104,true
2489917753,74,4,35,73,12,14,70,18,104,27,false
2489917752,14,6,44,35,4,79,95,2,32,105,true
2489917635,45,32,21,59,41,6,93,70,18,4,true
2489917631,73,59,42,35,4,99,33,75,41,18,true
2489917630,98,93,36,26,8,21,70,4,74,73,true
2489917495,6,4,44,30,12,59,35,104,60,5,true
2489917487,17,31,4,68,21,3,71,66,2,29,true
2489917431,93,4,22,74,102,14,99,23,18,57,true
2489917387,41,68,84,63,104,4,21,5,33,73,false
2489917201,5,74,4,32,44,1,14,50,35,51,true
2489917082,32,95,99,21,6,44,18,104,4,35,false
2489917057,64,63,28,44,18,95,4,8,6,2,true
2489916811,16,93,57,17,30,10,4,68,98,7,false
2489916729,98,35,41,104,91,88,4,21,48,14,false
2489916694,35,2,49,4,8,15,9,93,18,6,false
2489916650,6,37,9,63,104,87,43,4,19,32,true
2489916623,4,8,73,26,14,68,9,74,89,42,true
2489916560,104,76,89,4,23,54,65,70,109,101,true
2489916495,21,59,93,74,12,4,44,8,1,11,false
2489916481,4,8,36,62,21,94,93,27,104,11,false
2489916421,99,8,46,4,97,2,7,1,68,74,false
2489916405,3,44,74,71,53,67,32,2,4,46,true
2489916335,32,4,11,44,42,8,40,19,26,54,true
2489916316,68,1,74,28,14,2,21,8,10,4,true
2489916286,69,79,35,42,4,96,8,14,93,11,true
2489916227,113,44,10,4,57,71,88,23,95,6,false
2489916113,96,48,58,4,62,32,98,2,51,70,false
2489916025,49,52,37,60,4,54,5,43,81,75,true
2489915881,73,4,56,2,47,106,46,41,15,42,true
2489915790,54,44,99,17,5,61,4,21,98,14,false
2489915679,49,6,14,53,100,4,71,105,12,101,true
2489915664,19,4,84,64,10,12,7,22,81,93,true
2489915563,31,63,57,8,34,21,4,85,18,62,true
2489915517,42,82,35,18,112,95,54,4,7,32,true
2489915426,26,70,34,41,74,57,94,4,44,9,false
2489915366,78,1,99,74,93,71,21,4,51,44,false
2489915293,85,42,90,46,44,86,9,14,104,4,true
2489915241,23,98,73,32,4,105,2,74,25,44,true
2489915088,44,21,70,104,73,4,35,18,54,32,true
2489915032,1,71,81,8,28,63,54,4,37,39,true
2489914943,19,6,56,63,2,44,96,76,42,4,false
2489914622,4,35,53,78,21,44,88,5,54,71,false
2489914598,88,11,94,44,12,26,54,81,95,4,true
2489914518,15,6,23,18,19,68,4,26,93,14,true
2489914453,64,71,54,11,4,1,68,39,44,18,true
2489914434,4,12,93,59,27,28,84,42,14,44,true
2489914400,98,62,9,18,21,67,110,26,4,25,true
2489914386,59,13,72,57,4,93,100,81,1,35,true
2489914360,74,49,32,68,33,11,4,54,2,42,true
2489914330,49,68,93,4,21,85,44,104,8,47,false
2489914321,42,74,4,32,8,14,63,44,36,102,false
2489914070,56,4,33,41,74,83,104,29,14,21,false
2489914007,44,11,93,43,99,22,4,63,48,36,true
2489913946,74,36,2,93,4,26,59,71,54,44,true
2489913889,98,4,101,11,18,44,14,33,81,2,false
2489913615,20,8,4,103,54,96,100,47,32,14,true
2489913519,6,58,18,71,4,8,5,106,59,76,true
2489913480,14,99,36,4,32,56,62,69,30,93,true
2489913409,4,74,35,8,101,30,54,43,71,5,false
2489913408,21,57,75,11,53,101,14,1,4,74,true
2489913404,36,99,2,4,1,98,70,44,8,26,true
2489913357,86,104,21,74,4,110,79,67,14,54,false
2489913285,42,1,21,84,44,19,4,7,73,100,false
2489913226,6,53,94,70,69,26,104,12,4,74,false
2489913176,38,42,69,74,6,2,1,26,81,4,true
2489913146,4,99,11,41,49,109,42,27,84,18,false
2489913117,93,20,98,35,28,7,44,4,63,18,true
2489912963,67,8,4,34,104,19,74,9,76,44,true
2489912919,46,29,26,4,1,52,94,20,41,93,true
2489912918,71,4,8,56,74,93,104,2,21,49,true
2489912887,4,104,8,36,14,60,44,31,6,35,false
2489912795,75,30,8,4,22,97,33,32,53,72,true
2489912690,46,69,39,4,18,42,97,44,59,70,false
2489912426,25,44,74,82,5,8,60,98,47,4,true
2489912292,11,44,73,6,32,4,58,26,71,102,true
2489912230,4,7,44,14,27,93,62,110,35,6,true
2489912019,73,4,88,22,2,41,71,37,64,34,false
2489911966,73,104,75,25,98,36,93,4,57,2,false
2489911928,89,74,8,71,4,98,11,21,2,6,false
2489911761,41,33,49,42,35,4,43,44,59,54,true
2489911704,43,74,90,51,4,72,35,27,9,6,false
2489911686,65,4,22,28,1,5,16,56,18,21,true
2489911583,96,4,36,112,21,27,44,19,58,22,false
2489911567,93,101,26,35,89,33,62,17,5,4,true
2489911522,53,46,88,100,41,97,102,43,4,104,false
2489911478,53,104,8,22,84,4,42,21,20,73,true
2489911414,11,18,93,19,39,104,32,44,4,71,false
2489911328,4,63,5,14,9,73,13,26,57,19,true
2489911323,4,97,43,34,44,73,19,104,30,47,true
2489996947,66,2,45,17,38,62,59,112,90,105,true
2489989154,88,49,62,65,19,3,71,79,99,13,false
2489985902,40,20,6,12,53,11,62,97,85,31,true
2489980185,38,62,52,53,91,11,66,113,26,107,true
2489975903,79,107,6,2,62,14,103,33,39,15,true
2489972917,5,79,21,13,25,76,62,94,38,12,false
2489970466,105,37,11,85,13,38,107,58,53,62,false
2489964456,6,71,23,42,106,109,84,5,62,12,true
2489963907,52,62,47,48,65,29,109,7,113,3,true
2489961522,93,83,2,106,62,91,29,14,98,26,true
2489961460,6,89,13,97,49,28,62,63,95,31,true
2489959343,48,105,98,6,38,32,46,112,91,62,true
2489957888,18,71,8,62,11,93,73,56,26,42,true
2489957720,64,14,83,84,102,7,104,98,62,73,true
2489955259,3,82,94,59,110,112,62,19,56,52,true
2489955123,65,73,6,40,64,44,25,36,70,62,false
2489954277,93,62,43,11,84,25,74,71,8,1,true
2489950563,11,85,38,54,62,7,9,88,44,26,true
2489950480,42,2,16,66,95,60,62,39,20,1,true
2489950152,13,44,70,14,71,27,80,19,26,62,true
2489949347,9,81,74,62,28,1,80,63,49,14,true
2489949057,5,62,70,14,32,22,104,42,8,93,false
2489948481,6,81,57,35,109,62,73,12,16,64,false
2489948277,98,12,95,48,39,62,15,101,66,73,true
2489948212,32,8,59,21,109,86,49,104,25,62,true
2489948123,68,62,48,1,96,20,69,63,37,71,false
2489947313,22,42,92,46,14,104,99,93,74,62,true
2489947046,27,9,98,44,93,23,62,14,5,86,true
2489946367,21,11,104,35,14,8,34,73,48,62,true
2489946168,81,29,2,22,35,4,62,11,26,41,true
2489945694,53,98,32,62,1,72,35,23,8,20,false
2489944214,104,50,59,2,109,1,11,62,98,68,true
2489944008,53,94,77,6,17,67,62,21,28,101,true
2489943326,73,63,62,6,104,11,56,44,70,13,true
2489943111,81,45,18,22,73,62,93,49,68,1,true
2489942825,62,22,7,56,44,100,63,94,76,95,true
2489942562,54,59,42,63,71,39,85,57,104,62,true
2489941247,36,81,42,57,93,5,63,21,59,62,true
2489941157,101,62,55,74,9,97,17,18,93,86,true
2489941073,7,87,96,30,110,48,37,62,106,70,false
2489941070,77,62,34,14,53,1,41,8,12,104,false
2489940458,98,62,65,33,63,32,27,6,14,76,false
2489939997,54,62,21,63,14,74,86,44,89,98,false
2489939297,49,9,51,62,70,6,3,102,46,11,false
2489939223,71,38,62,46,73,88,34,70,92,16,true
2489938269,39,62,83,12,20,93,76,38,53,5,true
2489937581,104,107,53,43,48,73,57,112,62,91,true
2489937524,12,28,62,56,35,36,70,93,44,57,false
2489936919,98,9,74,32,6,62,2,8,97,67,true
2489936485,23,62,76,96,31,88,104,103,42,1,true
2489936282,94,42,44,64,37,62,8,9,18,29,false
2489936246,6,75,20,48,73,56,62,7,44,36,true
2489936018,22,36,93,62,2,8,101,44,71,98,true
2489935586,1,10,74,26,44,62,41,34,19,6,true
2489935106,62,8,41,95,60,49,42,102,110,2,false
2489935002,28,25,62,13,8,36,9,32,18,74,false
2489934895,81,59,56,88,67,62,94,33,35,6,false
2489934718,6,5,14,9,109,76,41,7,32,62,true
2489933884,25,103,35,67,62,26,39,59,93,8,false
2489933806,67,29,74,101,39,8,93,62,106,2,false
2489933769,82,46,32,61,27,109,93,40,28,62,false
2489933641,42,87,62,44,8,73,19,26,1,56,true
2489933596,6,8,62,14,1,74,105,36,49,11,false
2489933574,22,75,41,49,27,8,2,42,62,98,true
2489933569,44,101,70,5,32,93,62,14,97,80,true
2489933468,4,57,62,44,18,17,49,42,41,31,false
2489933159,2,39,19,53,62,1,95,13,50,107,true
2489932819,43,56,18,74,62,21,69,37,98,82,true
2489932473,49,53,45,96,48,52,62,103,51,107,true
2489931780,98,44,15,40,87,93,9,33,62,8,true
2489931702,1,62,87,75,8,81,42,50,26,18,false
2489931201,94,111,93,62,9,107,41,76,73,53,true
2489931126,26,54,3,98,62,40,8,29,82,33,false
2489931040,1,62,22,110,66,35,54,25,42,94,true
2489930938,39,63,28,93,62,7,6,86,54,32,true
2489930887,8,73,98,86,32,62,34,21,6,41,true
2489930819,44,50,100,15,29,54,63,62,48,104,true
2489930787,73,14,30,36,8,18,62,9,11,56,true
2489930785,18,11,15,38,43,5,62,36,73,57,false
2489930749,6,32,28,58,65,5,53,34,62,71,true
2489930692,74,1,9,62,63,86,14,28,19,93,false
2489930535,44,26,14,27,95,25,62,42,93,104,false
2489930527,62,59,100,96,78,90,2,75,28,6,false
2489930430,42,18,99,6,100,4,62,70,37,78,true
2489930377,49,59,85,62,48,44,84,104,6,20,false
2489930340,30,73,41,21,35,44,62,18,106,104,true
2489930256,14,44,45,3,62,5,96,23,77,11,false
2489930205,9,71,18,55,47,104,98,62,17,29,true
2489930169,35,12,28,83,57,62,99,54,34,46,true
2489930156,55,27,14,8,16,62,5,44,34,2,true
2489930028,93,97,8,10,71,99,23,62,6,11,false
2489929703,111,109,35,60,18,59,1,36,67,62,true
2489929507,44,56,30,41,10,2,85,62,39,93,false
2489929257,54,16,93,62,44,18,32,26,104,8,false
2489929246,59,21,8,62,17,7,11,30,94,41,false
2489929104,21,74,44,62,103,35,20,28,82,95,false
2489929101,25,9,63,41,18,44,62,104,95,103,false
2489928998,2,48,26,44,14,73,59,62,83,29,true
2489928810,85,14,29,97,98,106,17,1,62,58,false
2489928807,26,8,21,63,59,62,48,106,18,33,false
2489928796,22,83,62,18,25,7,2,76,49,28,true
2489928716,85,27,57,8,14,44,110,93,104,62,true
2489928232,7,12,62,1,42,4,28,2,8,19,false
2489928113,62,20,71,54,73,32,21,14,25,34,true
2489928089,30,44,48,40,1,62,56,28,41,29,false
2489928050,70,44,15,14,74,85,62,6,8,12,true
2489927967,84,16,30,8,96,1,18,14,62,68,true
2489927828,21,74,50,41,14,5,1,36,72,62,false
2489927793,9,6,94,40,3,74,42,22,99,62,true
2489927612,19,35,7,44,71,3,62,47,6,55,true
2489927511,62,44,19,41,28,104,18,59,81,2,true
2489927278,9,74,44,28,57,62,56,26,25,93,true
2489927172,58,21,28,7,25,74,44,56,14,62,false
2490007091,9,32,89,49,58,42,78,31,112,41,true
2489987251,34,12,64,77,111,14,66,78,79,103,true
2489980514,66,8,75,45,80,78,93,71,53,103,true
2489978608,105,102,29,78,96,65,55,111,101,86,true
2489978295,75,78,28,9,93,74,65,50,68,105,true
2489967502,78,7,40,85,2,112,10,45,92,105,true
2489963461,109,50,32,17,46,8,66,63,78,107,true
2489959695,1,44,85,5,74,93,21,56,78,86,true
2489950741,28,2,46,80,78,5,50,18,59,8,false
2489950379,51,83,29,78,33,35,92,75,88,67,true
2489949923,7,16,62,54,14,36,78,49,23,56,true
2489947439,18,53,47,21,78,68,29,65,20,26,true
2489947355,22,36,27,8,75,26,29,78,17,1,true
2489946416,14,32,62,1,78,6,25,44,70,27,false
2489945655,48,78,49,1,36,43,9,54,111,104,true
2489944619,85,87,44,11,112,8,2,94,78,14,true
2489944480,44,20,102,68,73,21,52,42,32,78,true
2489943388,99,87,78,73,60,9,6,14,45,85,true
